"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"SP";"Dolcinópolis";"2021";"AJUSTE FUNDEB";"R$3.075,59";"3514205";"6385"
"SP";"Dolcinópolis";"2021";"FUNDEB";"R$1.306.618,95";"3514205";"6385"
"SP";"Dolcinópolis";"2022";"AJUSTE FUNDEB";"-R$66,96";"3514205";"6385"
"SP";"Dolcinópolis";"2022";"FUNDEB";"R$1.488.827,68";"3514205";"6385"
"SP";"Dourado";"2012";"FUNDEB";"R$3.213.110,65";"3514304";"6387"
"SP";"Dourado";"2013";"FUNDEB";"R$3.408.970,99";"3514304";"6387"
"SP";"Dourado";"2014";"FUNDEB";"R$3.772.505,45";"3514304";"6387"
"SP";"Dourado";"2015";"FUNDEB";"R$3.771.665,15";"3514304";"6387"
"SP";"Dourado";"2016";"FUNDEB";"R$3.751.239,98";"3514304";"6387"
"SP";"Dourado";"2017";"FUNDEB";"R$3.957.044,65";"3514304";"6387"
"SP";"Dourado";"2018";"FUNDEB";"R$4.149.023,23";"3514304";"6387"
"SP";"Dourado";"2019";"FUNDEB";"R$4.436.270,65";"3514304";"6387"
"SP";"Dourado";"2021";"AJUSTE FUNDEB";"R$20.332,55";"3514304";"6387"
"SP";"Dourado";"2021";"FUNDEB";"R$5.497.775,37";"3514304";"6387"
"SP";"Dourado";"2022";"AJUSTE FUNDEB";"-R$281,37";"3514304";"6387"
"SP";"Dourado";"2022";"FUNDEB";"R$6.252.616,94";"3514304";"6387"
"SP";"Dracena";"2012";"FUNDEB";"R$12.015.356,61";"3514403";"6389"
"SP";"Dracena";"2013";"FUNDEB";"R$15.512.116,00";"3514403";"6389"
"SP";"Dracena";"2014";"FUNDEB";"R$16.314.050,08";"3514403";"6389"
"SP";"Dracena";"2015";"FUNDEB";"R$16.759.762,47";"3514403";"6389"
"SP";"Dracena";"2016";"FUNDEB";"R$18.027.446,47";"3514403";"6389"
"SP";"Dracena";"2017";"FUNDEB";"R$16.424.036,57";"3514403";"6389"
"SP";"Dracena";"2018";"FUNDEB";"R$17.489.243,45";"3514403";"6389"
"SP";"Dracena";"2019";"FUNDEB";"R$19.679.042,74";"3514403";"6389"
"SP";"Dracena";"2021";"AJUSTE FUNDEB";"-R$165.058,80";"3514403";"6389"
"SP";"Dracena";"2021";"FUNDEB";"R$24.524.948,52";"3514403";"6389"
"SP";"Dracena";"2022";"AJUSTE FUNDEB";"-R$1.197,16";"3514403";"6389"
"SP";"Dracena";"2022";"FUNDEB";"R$26.611.799,57";"3514403";"6389"
"SP";"Duartina";"2012";"FUNDEB";"R$3.614.766,53";"3514502";"6391"
"SP";"Duartina";"2013";"FUNDEB";"R$3.723.252,40";"3514502";"6391"
"SP";"Duartina";"2014";"FUNDEB";"R$3.871.397,22";"3514502";"6391"
"SP";"Duartina";"2015";"FUNDEB";"R$4.435.245,92";"3514502";"6391"
"SP";"Duartina";"2016";"FUNDEB";"R$4.849.062,87";"3514502";"6391"
"SP";"Duartina";"2017";"FUNDEB";"R$4.754.864,60";"3514502";"6391"
"SP";"Duartina";"2018";"FUNDEB";"R$5.155.770,05";"3514502";"6391"
"SP";"Duartina";"2019";"FUNDEB";"R$5.611.803,27";"3514502";"6391"
"SP";"Duartina";"2021";"AJUSTE FUNDEB";"-R$33.228,12";"3514502";"6391"
"SP";"Duartina";"2021";"FUNDEB";"R$6.984.417,27";"3514502";"6391"
"SP";"Duartina";"2022";"AJUSTE FUNDEB";"-R$337,54";"3514502";"6391"
"SP";"Duartina";"2022";"FUNDEB";"R$7.501.877,61";"3514502";"6391"
"SP";"Dumont";"2012";"FUNDEB";"R$4.459.698,75";"3514601";"6393"
"SP";"Dumont";"2013";"FUNDEB";"R$5.130.403,81";"3514601";"6393"
"SP";"Dumont";"2014";"FUNDEB";"R$5.230.247,96";"3514601";"6393"
"SP";"Dumont";"2015";"FUNDEB";"R$5.443.956,64";"3514601";"6393"
"SP";"Dumont";"2016";"FUNDEB";"R$5.557.506,99";"3514601";"6393"
"SP";"Dumont";"2017";"FUNDEB";"R$5.908.549,12";"3514601";"6393"
"SP";"Dumont";"2018";"FUNDEB";"R$6.530.605,28";"3514601";"6393"
"SP";"Dumont";"2019";"FUNDEB";"R$7.153.124,03";"3514601";"6393"
"SP";"Dumont";"2021";"AJUSTE FUNDEB";"-R$28.993,00";"3514601";"6393"
"SP";"Dumont";"2021";"FUNDEB";"R$9.030.023,18";"3514601";"6393"
"SP";"Dumont";"2022";"AJUSTE FUNDEB";"-R$429,98";"3514601";"6393"
"SP";"Dumont";"2022";"FUNDEB";"R$9.561.596,48";"3514601";"6393"
"SP";"Echaporã";"2012";"FUNDEB";"R$2.035.131,26";"3514700";"6395"
"SP";"Echaporã";"2013";"FUNDEB";"R$2.251.777,12";"3514700";"6395"
"SP";"Echaporã";"2014";"FUNDEB";"R$2.489.543,03";"3514700";"6395"
"SP";"Echaporã";"2015";"FUNDEB";"R$2.604.124,22";"3514700";"6395"
"SP";"Echaporã";"2016";"FUNDEB";"R$3.087.987,01";"3514700";"6395"
"SP";"Echaporã";"2017";"FUNDEB";"R$3.161.854,28";"3514700";"6395"
"SP";"Echaporã";"2018";"FUNDEB";"R$3.117.350,60";"3514700";"6395"
"SP";"Echaporã";"2019";"FUNDEB";"R$3.451.913,72";"3514700";"6395"
"SP";"Echaporã";"2021";"AJUSTE FUNDEB";"R$6.436,46";"3514700";"6395"
"SP";"Echaporã";"2021";"FUNDEB";"R$4.234.150,24";"3514700";"6395"
"SP";"Echaporã";"2022";"AJUSTE FUNDEB";"-R$213,06";"3514700";"6395"
"SP";"Echaporã";"2022";"FUNDEB";"R$4.733.415,90";"3514700";"6395"
"SP";"Eldorado";"2012";"FUNDEB";"R$6.414.951,60";"3514809";"6397"
"SP";"Eldorado";"2013";"FUNDEB";"R$7.203.238,40";"3514809";"6397"
"SP";"Eldorado";"2014";"FUNDEB";"R$7.063.310,37";"3514809";"6397"
"SP";"Eldorado";"2015";"FUNDEB";"R$7.403.271,38";"3514809";"6397"
"SP";"Eldorado";"2016";"FUNDEB";"R$7.521.433,85";"3514809";"6397"
"SP";"Eldorado";"2017";"FUNDEB";"R$7.540.339,46";"3514809";"6397"
"SP";"Eldorado";"2018";"FUNDEB";"R$8.243.825,03";"3514809";"6397"
"SP";"Eldorado";"2019";"FUNDEB";"R$8.818.248,58";"3514809";"6397"
"SP";"Eldorado";"2021";"AJUSTE FUNDEB";"-R$232.711,35";"3514809";"6397"
"SP";"Eldorado";"2021";"FUNDEB";"R$10.339.642,12";"3514809";"6397"
"SP";"Eldorado";"2022";"AJUSTE FUNDEB";"-R$504,20";"3514809";"6397"
"SP";"Eldorado";"2022";"FUNDEB";"R$11.204.499,72";"3514809";"6397"
"SP";"Elias Fausto";"2012";"FUNDEB";"R$8.235.076,56";"3514908";"6399"
"SP";"Elias Fausto";"2013";"FUNDEB";"R$9.719.672,35";"3514908";"6399"
"SP";"Elias Fausto";"2014";"FUNDEB";"R$10.561.413,70";"3514908";"6399"
"SP";"Elias Fausto";"2015";"FUNDEB";"R$11.716.292,28";"3514908";"6399"
"SP";"Elias Fausto";"2016";"FUNDEB";"R$11.938.025,07";"3514908";"6399"
"SP";"Elias Fausto";"2017";"FUNDEB";"R$11.823.490,82";"3514908";"6399"
"SP";"Elias Fausto";"2018";"FUNDEB";"R$12.595.514,64";"3514908";"6399"
"SP";"Elias Fausto";"2019";"FUNDEB";"R$13.706.083,77";"3514908";"6399"
"SP";"Elias Fausto";"2021";"AJUSTE FUNDEB";"-R$80.742,17";"3514908";"6399"
"SP";"Elias Fausto";"2021";"FUNDEB";"R$17.297.178,21";"3514908";"6399"
"SP";"Elias Fausto";"2022";"AJUSTE FUNDEB";"-R$811,86";"3514908";"6399"
"SP";"Elias Fausto";"2022";"FUNDEB";"R$18.053.581,89";"3514908";"6399"
"SP";"Elisiário";"2012";"FUNDEB";"R$1.511.836,67";"3514924";"2975"
"SP";"Elisiário";"2013";"FUNDEB";"R$1.808.820,27";"3514924";"2975"
"SP";"Elisiário";"2014";"FUNDEB";"R$1.713.202,99";"3514924";"2975"
"SP";"Elisiário";"2015";"FUNDEB";"R$1.705.977,53";"3514924";"2975"
"SP";"Elisiário";"2016";"FUNDEB";"R$1.729.590,02";"3514924";"2975"
"SP";"Elisiário";"2017";"FUNDEB";"R$1.903.357,05";"3514924";"2975"
"SP";"Elisiário";"2018";"FUNDEB";"R$2.149.275,49";"3514924";"2975"
"SP";"Elisiário";"2019";"FUNDEB";"R$2.395.799,24";"3514924";"2975"
"SP";"Elisiário";"2021";"AJUSTE FUNDEB";"-R$55.165,48";"3514924";"2975"
"SP";"Elisiário";"2021";"FUNDEB";"R$2.781.552,66";"3514924";"2975"
"SP";"Elisiário";"2022";"AJUSTE FUNDEB";"-R$131,01";"3514924";"2975"
"SP";"Elisiário";"2022";"FUNDEB";"R$2.911.067,45";"3514924";"2975"
"SP";"Embaúba";"2012";"FUNDEB";"R$696.091,84";"3514957";"7251"
"SP";"Embaúba";"2013";"FUNDEB";"R$931.312,16";"3514957";"7251"
"SP";"Embaúba";"2014";"FUNDEB";"R$899.338,14";"3514957";"7251"
"SP";"Embaúba";"2015";"FUNDEB";"R$944.838,69";"3514957";"7251"
"SP";"Embaúba";"2016";"FUNDEB";"R$1.006.319,97";"3514957";"7251"
"SP";"Embaúba";"2017";"FUNDEB";"R$988.682,92";"3514957";"7251"
"SP";"Embaúba";"2018";"FUNDEB";"R$1.080.181,80";"3514957";"7251"
"SP";"Embaúba";"2019";"FUNDEB";"R$1.077.840,00";"3514957";"7251"
"SP";"Embaúba";"2021";"AJUSTE FUNDEB";"R$23.517,67";"3514957";"7251"
"SP";"Embaúba";"2021";"FUNDEB";"R$1.381.475,26";"3514957";"7251"
"SP";"Embaúba";"2022";"AJUSTE FUNDEB";"-R$67,86";"3514957";"7251"
"SP";"Embaúba";"2022";"FUNDEB";"R$1.508.729,33";"3514957";"7251"
"SP";"Embu das Artes";"2012";"FUNDEB";"R$72.504.933,15";"3515004";"6401"
"SP";"Embu das Artes";"2013";"FUNDEB";"R$84.165.421,72";"3515004";"6401"
"SP";"Embu das Artes";"2014";"FUNDEB";"R$89.121.375,69";"3515004";"6401"
"SP";"Embu das Artes";"2015";"FUNDEB";"R$92.005.291,17";"3515004";"6401"
"SP";"Embu das Artes";"2016";"FUNDEB";"R$95.677.869,50";"3515004";"6401"
"SP";"Embu das Artes";"2017";"FUNDEB";"R$99.689.230,28";"3515004";"6401"
"SP";"Embu das Artes";"2018";"FUNDEB";"R$107.907.089,22";"3515004";"6401"
"SP";"Embu das Artes";"2019";"FUNDEB";"R$118.923.256,42";"3515004";"6401"
"SP";"Embu das Artes";"2021";"AJUSTE FUNDEB";"-R$243.246,31";"3515004";"6401"
"SP";"Embu das Artes";"2021";"FUNDEB";"R$150.597.759,20";"3515004";"6401"
"SP";"Embu das Artes";"2022";"AJUSTE FUNDEB";"-R$7.517,18";"3515004";"6401"
"SP";"Embu das Artes";"2022";"FUNDEB";"R$167.056.726,72";"3515004";"6401"
"SP";"Embu-Guaçu";"2012";"FUNDEB";"R$17.438.395,65";"3515103";"6403"
"SP";"Embu-Guaçu";"2013";"FUNDEB";"R$21.289.765,78";"3515103";"6403"
"SP";"Embu-Guaçu";"2014";"FUNDEB";"R$22.006.032,96";"3515103";"6403"
"SP";"Embu-Guaçu";"2015";"FUNDEB";"R$22.753.619,98";"3515103";"6403"
"SP";"Embu-Guaçu";"2016";"FUNDEB";"R$22.525.645,54";"3515103";"6403"
"SP";"Embu-Guaçu";"2017";"FUNDEB";"R$22.149.644,32";"3515103";"6403"
"SP";"Embu-Guaçu";"2018";"FUNDEB";"R$23.634.656,17";"3515103";"6403"
"SP";"Embu-Guaçu";"2019";"FUNDEB";"R$25.762.800,44";"3515103";"6403"
"SP";"Embu-Guaçu";"2021";"AJUSTE FUNDEB";"-R$259.124,20";"3515103";"6403"
"SP";"Embu-Guaçu";"2021";"FUNDEB";"R$31.087.057,41";"3515103";"6403"
"SP";"Embu-Guaçu";"2022";"AJUSTE FUNDEB";"-R$1.489,08";"3515103";"6403"
"SP";"Embu-Guaçu";"2022";"FUNDEB";"R$33.105.063,96";"3515103";"6403"
"SP";"Emilianópolis";"2012";"FUNDEB";"R$1.474.286,51";"3515129";"2961"
"SP";"Emilianópolis";"2013";"FUNDEB";"R$1.621.833,25";"3515129";"2961"
"SP";"Emilianópolis";"2014";"FUNDEB";"R$1.679.538,95";"3515129";"2961"
"SP";"Emilianópolis";"2015";"FUNDEB";"R$1.884.030,86";"3515129";"2961"
"SP";"Emilianópolis";"2016";"FUNDEB";"R$1.857.225,30";"3515129";"2961"
"SP";"Emilianópolis";"2017";"FUNDEB";"R$1.812.848,01";"3515129";"2961"
"SP";"Emilianópolis";"2018";"FUNDEB";"R$1.961.419,88";"3515129";"2961"
"SP";"Emilianópolis";"2019";"FUNDEB";"R$1.994.609,32";"3515129";"2961"
"SP";"Emilianópolis";"2021";"AJUSTE FUNDEB";"-R$31.554,82";"3515129";"2961"
"SP";"Emilianópolis";"2021";"FUNDEB";"R$2.586.273,22";"3515129";"2961"
"SP";"Emilianópolis";"2022";"AJUSTE FUNDEB";"-R$144,46";"3515129";"2961"
"SP";"Emilianópolis";"2022";"FUNDEB";"R$3.206.915,51";"3515129";"2961"
"SP";"Engenheiro Coelho";"2012";"FUNDEB";"R$5.668.170,76";"3515152";"2949"
"SP";"Engenheiro Coelho";"2013";"FUNDEB";"R$6.249.934,53";"3515152";"2949"
"SP";"Engenheiro Coelho";"2014";"FUNDEB";"R$7.053.807,07";"3515152";"2949"
"SP";"Engenheiro Coelho";"2015";"FUNDEB";"R$7.243.573,63";"3515152";"2949"
"SP";"Engenheiro Coelho";"2016";"FUNDEB";"R$7.676.387,49";"3515152";"2949"
"SP";"Engenheiro Coelho";"2017";"FUNDEB";"R$8.102.279,63";"3515152";"2949"
"SP";"Engenheiro Coelho";"2018";"FUNDEB";"R$8.874.325,77";"3515152";"2949"
"SP";"Engenheiro Coelho";"2019";"FUNDEB";"R$10.491.664,94";"3515152";"2949"
"SP";"Engenheiro Coelho";"2021";"AJUSTE FUNDEB";"-R$101.303,98";"3515152";"2949"
"SP";"Engenheiro Coelho";"2021";"FUNDEB";"R$13.338.440,57";"3515152";"2949"
"SP";"Engenheiro Coelho";"2022";"AJUSTE FUNDEB";"-R$596,34";"3515152";"2949"
"SP";"Engenheiro Coelho";"2022";"FUNDEB";"R$13.269.643,60";"3515152";"2949"
"SP";"Espírito Santo do Pinhal";"2012";"FUNDEB";"R$8.024.491,59";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2013";"FUNDEB";"R$9.160.884,01";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2014";"FUNDEB";"R$9.655.350,00";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2015";"FUNDEB";"R$10.493.556,97";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2016";"FUNDEB";"R$10.901.583,41";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2017";"FUNDEB";"R$10.967.027,78";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2018";"FUNDEB";"R$11.628.935,38";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2019";"FUNDEB";"R$12.743.147,22";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2021";"AJUSTE FUNDEB";"-R$81.269,91";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2021";"FUNDEB";"R$15.388.639,74";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2022";"AJUSTE FUNDEB";"-R$724,89";"3515186";"6865"
"SP";"Espírito Santo do Pinhal";"2022";"FUNDEB";"R$16.121.007,02";"3515186";"6865"
"SP";"Espírito Santo do Turvo";"2012";"FUNDEB";"R$2.203.405,18";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2013";"FUNDEB";"R$2.455.943,09";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2014";"FUNDEB";"R$2.338.709,99";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2015";"FUNDEB";"R$2.280.690,04";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2016";"FUNDEB";"R$2.438.409,42";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2017";"FUNDEB";"R$2.458.590,34";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2018";"FUNDEB";"R$2.847.979,55";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2019";"FUNDEB";"R$2.929.421,91";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2021";"AJUSTE FUNDEB";"R$56.396,37";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2021";"FUNDEB";"R$3.699.748,92";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2022";"AJUSTE FUNDEB";"-R$171,37";"3515194";"7253"
"SP";"Espírito Santo do Turvo";"2022";"FUNDEB";"R$3.813.166,78";"3515194";"7253"
"SP";"Estiva Gerbi";"2012";"FUNDEB";"R$5.891.827,48";"3557303";"2959"
"SP";"Estiva Gerbi";"2013";"FUNDEB";"R$6.350.508,22";"3557303";"2959"
"SP";"Estiva Gerbi";"2014";"FUNDEB";"R$6.636.380,76";"3557303";"2959"
"SP";"Estiva Gerbi";"2015";"FUNDEB";"R$6.758.053,51";"3557303";"2959"
"SP";"Estiva Gerbi";"2016";"FUNDEB";"R$6.892.123,51";"3557303";"2959"
"SP";"Estiva Gerbi";"2017";"FUNDEB";"R$7.260.358,61";"3557303";"2959"
"SP";"Estiva Gerbi";"2018";"FUNDEB";"R$7.669.066,20";"3557303";"2959"
"SP";"Estiva Gerbi";"2019";"FUNDEB";"R$9.716.368,18";"3557303";"2959"
"SP";"Estiva Gerbi";"2021";"AJUSTE FUNDEB";"-R$26.444,23";"3557303";"2959"
"SP";"Estiva Gerbi";"2021";"FUNDEB";"R$11.357.704,04";"3557303";"2959"
"SP";"Estiva Gerbi";"2022";"AJUSTE FUNDEB";"-R$571,94";"3557303";"2959"
"SP";"Estiva Gerbi";"2022";"FUNDEB";"R$12.707.976,69";"3557303";"2959"
"SP";"Estrela do Norte";"2012";"FUNDEB";"R$947.630,35";"3515301";"6407"
"SP";"Estrela do Norte";"2013";"FUNDEB";"R$1.140.576,47";"3515301";"6407"
"SP";"Estrela do Norte";"2014";"FUNDEB";"R$1.258.709,47";"3515301";"6407"
"SP";"Estrela do Norte";"2015";"FUNDEB";"R$1.351.786,21";"3515301";"6407"
"SP";"Estrela do Norte";"2016";"FUNDEB";"R$1.451.663,47";"3515301";"6407"
"SP";"Estrela do Norte";"2017";"FUNDEB";"R$1.510.303,44";"3515301";"6407"
"SP";"Estrela do Norte";"2018";"FUNDEB";"R$1.674.303,11";"3515301";"6407"
"SP";"Estrela do Norte";"2019";"FUNDEB";"R$1.752.545,47";"3515301";"6407"
"SP";"Estrela do Norte";"2021";"AJUSTE FUNDEB";"-R$52.915,45";"3515301";"6407"
"SP";"Estrela do Norte";"2021";"FUNDEB";"R$1.907.738,97";"3515301";"6407"
"SP";"Estrela do Norte";"2022";"AJUSTE FUNDEB";"-R$91,57";"3515301";"6407"
"SP";"Estrela do Norte";"2022";"FUNDEB";"R$2.037.884,35";"3515301";"6407"
"SP";"Estrela DOeste";"2012";"FUNDEB";"R$2.341.976,20";"3515202";"6405"
"SP";"Estrela DOeste";"2013";"FUNDEB";"R$2.739.677,58";"3515202";"6405"
"SP";"Estrela DOeste";"2014";"FUNDEB";"R$2.876.482,30";"3515202";"6405"
"SP";"Estrela DOeste";"2015";"FUNDEB";"R$2.993.736,44";"3515202";"6405"
"SP";"Estrela DOeste";"2016";"FUNDEB";"R$3.005.983,59";"3515202";"6405"
"SP";"Estrela DOeste";"2017";"FUNDEB";"R$3.164.617,11";"3515202";"6405"
"SP";"Estrela DOeste";"2018";"FUNDEB";"R$3.646.772,64";"3515202";"6405"
"SP";"Estrela DOeste";"2019";"FUNDEB";"R$4.192.651,25";"3515202";"6405"
"SP";"Estrela DOeste";"2021";"AJUSTE FUNDEB";"R$10.773,11";"3515202";"6405"
"SP";"Estrela DOeste";"2021";"FUNDEB";"R$5.461.086,90";"3515202";"6405"
"SP";"Estrela DOeste";"2022";"AJUSTE FUNDEB";"-R$254,30";"3515202";"6405"
"SP";"Estrela DOeste";"2022";"FUNDEB";"R$5.655.067,28";"3515202";"6405"
"SP";"Euclides da Cunha Paulista";"2012";"FUNDEB";"R$3.315.480,61";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2013";"FUNDEB";"R$3.636.065,71";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2014";"FUNDEB";"R$3.710.449,01";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2015";"FUNDEB";"R$3.680.503,06";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2016";"FUNDEB";"R$3.903.775,68";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2017";"FUNDEB";"R$3.807.677,37";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2018";"FUNDEB";"R$3.752.981,27";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2019";"FUNDEB";"R$4.007.804,16";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2021";"AJUSTE FUNDEB";"-R$60.380,25";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2021";"FUNDEB";"R$4.751.188,40";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2022";"AJUSTE FUNDEB";"-R$234,34";"3515350";"7255"
"SP";"Euclides da Cunha Paulista";"2022";"FUNDEB";"R$5.207.074,56";"3515350";"7255"
"SP";"Fartura";"2012";"FUNDEB";"R$5.451.940,02";"3515400";"6409"
"SP";"Fartura";"2013";"FUNDEB";"R$6.267.584,01";"3515400";"6409"
"SP";"Fartura";"2014";"FUNDEB";"R$6.534.661,40";"3515400";"6409"
"SP";"Fartura";"2015";"FUNDEB";"R$7.490.566,01";"3515400";"6409"
"SP";"Fartura";"2016";"FUNDEB";"R$7.941.971,90";"3515400";"6409"
"SP";"Fartura";"2017";"FUNDEB";"R$7.886.414,95";"3515400";"6409"
"SP";"Fartura";"2018";"FUNDEB";"R$8.496.957,07";"3515400";"6409"
"SP";"Fartura";"2019";"FUNDEB";"R$9.326.232,20";"3515400";"6409"
"SP";"Fartura";"2021";"AJUSTE FUNDEB";"R$24.595,58";"3515400";"6409"
"SP";"Fartura";"2021";"FUNDEB";"R$11.385.796,67";"3515400";"6409"
"SP";"Fartura";"2022";"AJUSTE FUNDEB";"-R$568,81";"3515400";"6409"
"SP";"Fartura";"2022";"FUNDEB";"R$12.640.446,46";"3515400";"6409"
"SP";"Fernando Prestes";"2012";"FUNDEB";"R$2.530.561,44";"3515608";"6413"
"SP";"Fernando Prestes";"2013";"FUNDEB";"R$3.078.616,04";"3515608";"6413"
"SP";"Fernando Prestes";"2014";"FUNDEB";"R$3.110.674,47";"3515608";"6413"
"SP";"Fernando Prestes";"2015";"FUNDEB";"R$3.217.409,00";"3515608";"6413"
"SP";"Fernando Prestes";"2016";"FUNDEB";"R$3.442.173,79";"3515608";"6413"
"SP";"Fernando Prestes";"2017";"FUNDEB";"R$3.553.744,81";"3515608";"6413"
"SP";"Fernando Prestes";"2018";"FUNDEB";"R$4.621.485,07";"3515608";"6413"
"SP";"Fernando Prestes";"2019";"FUNDEB";"R$4.468.541,92";"3515608";"6413"
"SP";"Fernando Prestes";"2021";"AJUSTE FUNDEB";"-R$112.478,37";"3515608";"6413"
"SP";"Fernando Prestes";"2021";"FUNDEB";"R$5.681.290,95";"3515608";"6413"
"SP";"Fernando Prestes";"2022";"AJUSTE FUNDEB";"-R$275,80";"3515608";"6413"
"SP";"Fernando Prestes";"2022";"FUNDEB";"R$6.128.843,11";"3515608";"6413"
"SP";"Fernandópolis";"2012";"FUNDEB";"R$16.646.464,26";"3515509";"6411"
"SP";"Fernandópolis";"2013";"FUNDEB";"R$18.329.557,94";"3515509";"6411"
"SP";"Fernandópolis";"2014";"FUNDEB";"R$19.829.844,22";"3515509";"6411"
"SP";"Fernandópolis";"2015";"FUNDEB";"R$22.163.452,28";"3515509";"6411"
"SP";"Fernandópolis";"2016";"FUNDEB";"R$22.530.540,75";"3515509";"6411"
"SP";"Fernandópolis";"2017";"FUNDEB";"R$24.286.894,40";"3515509";"6411"
"SP";"Fernandópolis";"2018";"FUNDEB";"R$26.334.017,75";"3515509";"6411"
"SP";"Fernandópolis";"2019";"FUNDEB";"R$30.879.513,34";"3515509";"6411"
"SP";"Fernandópolis";"2021";"AJUSTE FUNDEB";"-R$279.371,39";"3515509";"6411"
"SP";"Fernandópolis";"2021";"FUNDEB";"R$38.693.542,36";"3515509";"6411"
"SP";"Fernandópolis";"2022";"AJUSTE FUNDEB";"-R$1.918,80";"3515509";"6411"
"SP";"Fernandópolis";"2022";"FUNDEB";"R$42.643.450,99";"3515509";"6411"
"SP";"Fernão";"2012";"FUNDEB";"R$642.706,46";"3515657";"796"
"SP";"Fernão";"2013";"FUNDEB";"R$697.563,45";"3515657";"796"
"SP";"Fernão";"2014";"FUNDEB";"R$711.216,80";"3515657";"796"
"SP";"Fernão";"2015";"FUNDEB";"R$783.185,03";"3515657";"796"
"SP";"Fernão";"2016";"FUNDEB";"R$843.568,92";"3515657";"796"
"SP";"Fernão";"2017";"FUNDEB";"R$872.971,50";"3515657";"796"
"SP";"Fernão";"2018";"FUNDEB";"R$928.175,54";"3515657";"796"
"SP";"Fernão";"2019";"FUNDEB";"R$980.092,96";"3515657";"796"
"SP";"Fernão";"2021";"AJUSTE FUNDEB";"-R$19.136,67";"3515657";"796"
"SP";"Fernão";"2021";"FUNDEB";"R$1.217.931,16";"3515657";"796"
"SP";"Fernão";"2022";"AJUSTE FUNDEB";"-R$68,88";"3515657";"796"
"SP";"Fernão";"2022";"FUNDEB";"R$1.529.161,44";"3515657";"796"
"SP";"Ferraz de Vasconcelos";"2012";"FUNDEB";"R$62.493.893,37";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2013";"FUNDEB";"R$72.317.526,50";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2014";"FUNDEB";"R$73.442.523,15";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2015";"FUNDEB";"R$79.181.495,94";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2016";"FUNDEB";"R$82.438.713,06";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2017";"FUNDEB";"R$87.330.653,19";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2018";"FUNDEB";"R$89.169.780,89";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2019";"FUNDEB";"R$94.652.372,15";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2021";"AJUSTE FUNDEB";"-R$849.564,10";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2021";"FUNDEB";"R$115.896.097,95";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2022";"AJUSTE FUNDEB";"-R$5.691,18";"3515707";"6415"
"SP";"Ferraz de Vasconcelos";"2022";"FUNDEB";"R$126.494.096,24";"3515707";"6415"
"SP";"Flora Rica";"2012";"FUNDEB";"R$879.754,46";"3515806";"6417"
"SP";"Flora Rica";"2013";"FUNDEB";"R$982.951,63";"3515806";"6417"
"SP";"Flora Rica";"2014";"FUNDEB";"R$921.013,05";"3515806";"6417"
"SP";"Flora Rica";"2015";"FUNDEB";"R$931.213,11";"3515806";"6417"
"SP";"Flora Rica";"2016";"FUNDEB";"R$898.093,01";"3515806";"6417"
"SP";"Flora Rica";"2017";"FUNDEB";"R$1.003.928,10";"3515806";"6417"
